PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Kim, WT; Hwang, TH; Choi, WY",,,,"Kim, Wan-Tae; Hwang, Tae-Hwan; Choi, Won-Youl",,,Composite Photoelectrode with TiO2 Nanofibers and Nanoparticles in Dye-Sensitized Solar Cells,SCIENCE OF ADVANCED MATERIALS,,,,,,,,,,,,"We prepared a composite photoelectrode with TiO2 nanofibers and nanoparticles for use as the photoelectrode in dye-sensitized solar cells (DSCs). We fabricated TiO2 nanofibers by an electrospinning method. The porous structure of TiO2 nanofibers easily adsorbed the organic sensitizer. This also benefitted the electron transfer from the dye to the FTO electrode, because of the one-dimensional structure of the TiO2 nanofibers. The electrospinning process for fabricating the TiO2 nanofibers was optimized at an applied voltage of 20 kV. The average diameter of the TiO2 nanofibers was similar to 400 nm, while the thickness of the composite photoelectrode was 20 mu m. We observed by X-ray diffraction pattern the TiO2 nanofibers and TiO2 nanoparticles as an anatase phase. Compared with conventional TiO2 nanoparticle DSCs, TiO2-nanofiber-nanoparticle DSCs had a higher short circuit current density (J(sc)) of 12.92 mA/cm(2), and an enhanced power conversion efficiency of 4.79%. This value was 2.2 times higher than that of the conventional TiO2-nanoparticle DSCs.",,,,,,,,,,,,,,,,,1947-2935,1947-2943,,,,FEB,2018,10,2,,,,,210,214,,10.1166/sam.2018.2953,,,,,,,,WOS:000419976000008,,,,,
J,"Zhang, H; Lv, YQ; Yang, C; Chen, HH; Zhou, XF",,,,"Zhang, Heng; Lv, Yanqi; Yang, Chao; Chen, Huanhuan; Zhou, Xingfu",,,One-Step Hydrothermal Fabrication of TiO2/Reduced Graphene Oxide for High-Efficiency Dye-Sensitized Solar Cells,JOURNAL OF ELECTRONIC MATERIALS,,,,,,,,,,,,"A facile one-step hydrothermal method was developed to prepare TiO2/reduced graphene oxide (TiO2/RGO) composite, which contains TiO2 microspheres and two-dimensional RGO with dispersed TiO2 nanoparticles. During the hydrothermal process, reduction of graphene oxide (GO) and hydrolysis of the titanium source were both obtained. Highly electronically conductive RGO was incorporated into TiO2 photoanodes of dye-sensitized solar cells (DSSCs), which facilitated a faster electron transfer efficiency and a lower reduction in electron recombination, together with enhanced light scattering and dye adsorption. The performance measurement of the DSSCs showed that incorporation of RGO can significantly improve the photovoltaic performance of DSSCs; the short-circuit current density showed a 45.5% increase and a total conversion efficiency of 7.57% was obtained.",,,,,,,,,,,,,,,,,0361-5235,1543-186X,,,,FEB,2018,47,2,,,,,1630,1637,,10.1007/s11664-017-5973-z,,,,,,,,WOS:000419791800091,,,,,
J,"Ran, HL; Fan, JJ; Zhang, XL; Mao, J; Shao, GS",,,,"Ran, Huili; Fan, Jiajie; Zhang, Xiaoli; Mao, Jing; Shao, Guosheng",,,Enhanced performances of dye-sensitized solar cells based on Au-TiO2 and Ag-TiO2 plasmonic hybrid nanocomposites,APPLIED SURFACE SCIENCE,,,,,2nd International Workshop on Graphene and C3N4-Based Photocatalysts (IWGCP2),"MAR 24-27, 2017","Wuhan Univ Technol, Wuhan, PEOPLES R CHINA","Jianghan Univ, Changsha Univ, Kent State Univ",Wuhan Univ Technol,,,"Novel double-layer films were prepared and applied to dye-sensitized solar cells (DSSCs) using commercial TiO2 nanoparticles as a bonding underlayer and noble metal (Au and Ag) nanoparticles (NP) and nanowires (NW) incorporated to hybrid TiO2 composites, consisting of 3 dimensional (3D) hierarchical microspheres, 3D hollow spheres, 2 dimensional (2D) nanosheets and commercial P25 nanoparticles, as multifunctional light scattering overlayer. The influence of Au NP, Ag NP, Au NW, and Ag NW on of microstructures of the film electrodes and the photovoltaic (PV) performances of DSSCs was investigated. The result revealed that the ranges and intensity of sunlight absorption, the photo capture ability for dye molecules of the hybrid nanocomposite film electrodes, and the photoelectric conversion efficiency (PCE) of the cells were all significantly enhanced due to the plasmonic effect of the noble metal nanostructures. All composite DSSCs with noble metal nanostructures have higher PCE than the pure TiO2 solar cell. This is attributed the improved electron transport of the noble metal nanostructures, and the improvement of light absorption because of their local surface plasmon resonance (LSPR) effect. Under optical conditions, a PCE of 5.74% was obtained in the TiO2-AgNW DSSC, representing a 25.3% enhancement compared to a reference solar cell based on pure TiO2 film (4.58%). The main reason of the advancement is the improved electron transport of AgNW, the light absorption enhancement on account of the LSPR effect of AgNW, and increased light scattering due to the incorporation of the large one dimensional AgNWs within the photo-anode. (C) 2017 Elsevier B.V. All rights reserved.",,,,"Zhang, Xiao Li/K-9942-2013; Shao, Guosheng/C-2143-2016; Fan, Jiajie/H-9379-2016","Zhang, Xiao Li/0000-0002-4226-7622; Shao, Guosheng/0000-0003-1498-7929; Fan, Jiajie/0000-0002-3661-3306",,,,,,,,,,,,0169-4332,1873-5584,,,,1-Feb,2018,430,,,,,,415,423,,10.1016/j.apsusc.2017.07.107,,,,,,,,WOS:000416961500038,,,,,
J,"Selvaraj, P; Baig, H; Mallick, TK; Siviter, J; Montecucco, A; Li, W; Paul, M; Sweet, T; Gao, M; Knox, AR; Sundaram, S",,,,"Selvaraj, Prabhakaran; Baig, Hasan; Mallick, Tapas K.; Siviter, Jonathan; Montecucco, Andrea; Li, Wen; Paul, Manosh; Sweet, Tracy; Gao, Min; Knox, Andrew R.; Sundaram, Senthilarasu",,,Enhancing the efficiency of transparent dye-sensitized solar cells using concentrated light,SOLAR ENERGY MATERIALS AND SOLAR CELLS,,,,,,,,,,,,"Transparent dye-sensitized solar cells (DSSCs) can be coupled within a building's architecture to provide day lighting and electrical power simultaneously. In this work, the relationship between the transparency and performance of DSSCs is studied by changing the TiO2 electrode thickness. The 10 pm thickness device shows a power conversion efficiency of 5.93% and a J(sc) of 12.75 mA/cm(2) with 37% transparency in the visible range. However, the performance loss in DSSCs during the scale up process is a potential drawback. This can be addressed using an optical concentrator with DSSC to generate more power from small size devices. Here, a compound parabolic concentrator (CPC) is coupled with DSSCs and its performance is compared to a scaled-up device (approx. 4 times). Furthermore, the impact of operating temperature on the performance of the bare and concentrator-coupled devices is discussed in this article. An increase of 67% in power conversion efficiency is observed at 36 degrees C for the concentrator-coupled device under 1000 W/m(2) illumination. Maximum Jsc of 25.55 mA/cm(2) is achieved at 40 degrees C for the concentrated coupled device compare with the J(sc) of 13.06 mA/cm(2) for the bare cell at the same temperature.",,,,,,,,,,,,,,,,,0927-0248,1879-3398,,,,FEB,2018,175,,,,,,29,34,,10.1016/j.solmat.2017.10.006,,,,,,,,WOS:000416616900003,,,,,
J,"Siddick, SZ; Lai, CW; Juan, JC",,,,"Siddick, Siti Zubaidah; Lai, Chin Wei; Juan, Joon Ching",,,An investigation of the dye-sensitized solar cell performance using graphene-titania (TrGO) photoanode with conventional dye and natural green chlorophyll dye,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,,,,,,,,,,,,"Development of innovative low-cost and efficient DSSCs (dye-sensitized solar cell) device for solar energy conversion is essential. In this present study, the performance of DSSCs based on graphene-titania (TrGO) photoanode using conventional N719 (synthetic dye) and natural green chlorophyll dye (organic dye) were extensively studied, analysed and discussed. TrGO was successfully synthesized via one step sol precipitation peptization technique using titanium (IV) isopropoxide (TTIP) and reduced graphene oxide (rGO) as starting materials. It was found that TrGO(-2) exhibited the highest photocurrent generation among samples regardless of dye type. DSSCs device fabricated using N719 dye showed 9.15 mA cm(-2) of photocurrent with 3.95% efficiency whereas DSSCs device using natural chlorophyll green dye exhibited photocurrent density of 3.43 mA cm(-2) with 0.67% efficiency. From the Tauc plot, band gap was narrowed from 3.17 eV of TiO2 to 2.78 eV of TrGO considering the graphene extended the absorption range of the film to the visible light region. The main reason was associated with the better surface contact of the TiO2 dopants with the rGO film resulting in a lower charge transfer resistance.",,,,"Lai, Chin Wei/E-7062-2013; Juan, Joon Ching/G-8364-2014","Lai, Chin Wei/0000-0002-7549-5015; Juan, Joon Ching/0000-0002-8253-6049",,,,,,,,,,,,1369-8001,1873-4081,,,,FEB,2018,74,,,,,,267,276,,10.1016/j.mssp.2017.10.046,,,,,,,,WOS:000415924400038,,,,,
J,"Li, YR; Yao, PC",,,,"Li, Yi-Ruei; Yao, Pin-Chuan",,,Nanostructured NiOx-coated TiO2 electrodes for dye-sensitized solar cells,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,,,,,,,,,,,,"NiOx nanostructures are employed to modify the nanoporous TiO2 photoanode for dye-sensitized solar cells with the surface sol-gel process by multiple spin coating. X-ray photoelectron spectroscopy confirms that the chemical states for the as-prepared NiOx nanostructures are more diverse than those derived by magnetron sputtering. Combined with SEM-EDX results, the structure of NiOx layer cannot be interpreted a uniform ""thin film"", but as incomplete coating with a few particulate nickel oxides. The results of dark current measurement and electro-chemical impedance spectroscopy analysis suggest that an energy barrier is formed at the interface of electrode and electrolyte by the coated NiOx layers. The basic NiOx-coated surface favors dye attachment, leading to a dramatic enhancement in the amount of adsorbed dye onto the TiO2 surface. It also demonstrates that an energy conversion efficiency of 6.64% could be achieved for the NiOx-coated TiO2 electrode with three spin-coated layers of NiOx which accounts for a 27% increment in energy conversion efficiency over that for the unmodified TiO2 electrode.",,,,,,,,,,,,,,,,,1369-8001,1873-4081,,,,FEB,2018,74,,,,,,352,360,,10.1016/j.mssp.2017.11.006,,,,,,,,WOS:000415924400051,,,,,
J,"Rho, WY; Kim, HS; Chung, WJ; Suh, JS; Jun, BH; Hahn, YB",,,,"Rho, Won-Yeop; Kim, Ho-Sub; Chung, Woo-Jae; Suh, Jung Sang; Jun, Bong-Hyun; Hahn, Yoon-Bong",,,Enhancement of power conversion efficiency with TiO2 nanoparticles/nanotubes-silver nanoparticles composites in dye-sensitized solar cells,APPLIED SURFACE SCIENCE,,,,,,,,,,,,"We have investigated the effect of TiO2 nanoparticles/TiO2 nanotubes-Ag nanoparticles (TiO(2)NPs/NTs-Ag@TiO2 NPs) composites on the performance of dye-sensitized solar cells (DSSCs). The DSSC showed the power conversion efficiency (PCE) of 8.04% with TiO2 NPs film only and 8.78% with TiO2 NPs/NTs due to the improvement of electron transport through nanotubes. More interestingly, compared to the device with TiO2 NPs film only, the TiO2 NPs/NTs-Ag@TiO2 NPs composites led to dramatic increases in J(sc) from 12.46 to 16.46 mA/cm(2) (i.e., 32% increase) and PCE from 8.04 to 10.60% (i.e., 32% increase), attributed to a synergetic effect of fast electron conduction through TiO2 NTs and plasmonic enhancement of Ag NPs. (C) 2017 Elsevier B.V. All rights reserved.",,,,"Hahn, Yoon-Bong/W-7395-2019",,,,,,,,,,,,,0169-4332,1873-5584,,,,31-Jan,2018,429,,,,,,23,28,,10.1016/j.apsusc.2017.06.258,,,,,,,,WOS:000415228700005,,,,,
J,"Kim, S; Song, MG; Bark, CW",,,,"Kim, Sangmo; Song, Myoung Geun; Bark, Chung Wung",,,Efficiency enhancement using voltage biasing for ferroelectric polarization in dye-sensitized solar cells,APPLIED SURFACE SCIENCE,,,,,,,,,,,,"Dye-sensitized solar cells (DSSCs) are one of the most promising third generation solar cells that have been extensively researched over the past decade as alternative to silicon-based solar cells, due to their low production cost and high energy-conversion efficiency. In general, a DSSC consists of a transparent electrode, a counter electrode, and an electrolyte such as dye. To achieve high power-conversion efficiency in cells, many research groups have focused their efforts on developing efficient dyes for liquid electrolytes. In this work, we report on the photovoltaic properties of DSSCs fabricated using a mixture of TiO2 with nanosized Fe-doped bismuth lanthanum titanate (nFe-BLT) powder). Firstly, nFe-BLT powders were prepared using a high-energy ball milling process and then, TiO2 and nFe-BLT powders were stoichiometrically blended. Direct current (DC) bias of 20 MV/m was applied to lab-made DSSCs. With the optimal concentration of nFe-BLT doped in the electrode, their light-to-electricity conversion efficiency could be improved by similar to 64% compared with DSSCs where no DC bias was applied. (C) 2017 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0169-4332,1873-5584,,,,31-Jan,2018,429,,,,,,37,41,,10.1016/j.apsusc.2017.06.195,,,,,,,,WOS:000415228700007,,,,,
J,"Bonomo, M; Magistris, C; Buscaino, R; Fin, A; Barolo, C; Dini, D",,,,"Bonomo, Matteo; Magistris, Claudio; Buscaino, Roberto; Fin, Andrea; Barolo, Claudia; Dini, Danilo",,,Effect of Sodium Hydroxide Pretreatment of NiOx Cathodes on the Performance of Squaraine-Sensitized p-Type Dye-Sensitized Solar Cells,CHEMISTRYSELECT,,,,,,,,,,,,"Squaraines are full-organic dyes employed as sensitizers in p-type dye-sensitized solar cells (p-DSSC). Their absorption spectrum shows a wide tunability that ranges from visible to NIR. Sensitization in the NIR region is crucial for exploiting a particularly intense portion of the solar spectrum. In this work three squaraines will be presented and tested as sensitizers in NiO-based p-type DSSC O4_C2, O4_C4 and O4_C12). The structures of the dyes differ for the length of the alkyl side chain (C2, C4 and C12). Alkyl side chains improve the solubility of the dye, influence the extent of dye loading on the electrode and affect the overall efficiency of devices. The generally low stability of squaraines represents a critical issue in view of their employment as sensitizers of p-DSSC. Such a problem becomes even more evident when this class of molecules is bound onto an acidic surface like the one of the photocathode here employed: non-stoichiometric nickel oxide (NiOx). NiOx possesses a quite acidic character because of the high surface concentration of Ni(III) sites. To buffer the surface acidity of NiOx due to the presence of high-valence states of nickel, we considered the electrode pretreatment with sodium hydroxide (NaOH) prior to sensitization. This assures a major stability of the solar cell. At the same time the chemisorbed hydroxyl moieties act as passivating agents of the Ni(III) sites thus diminishing the surface concentration of sites for dye anchoring.",,,,"Barolo, Claudia/B-7981-2014; Bonomo, Matteo/D-4194-2019; Dini, Danilo/E-4081-2014","Barolo, Claudia/0000-0003-0627-2579; Bonomo, Matteo/0000-0002-1944-2664; Dini, Danilo/0000-0001-5005-4187",,,,,,,,,,,,2365-6549,,,,,31-Jan,2018,3,4,,,,,1066,1075,,10.1002/slct.201702867,,,,,,,,WOS:000423764200015,,,,,
J,"Song, LX; Zhai, JF; Du, PF; Xiong, J; Ko, F",,,,"Song, Lixin; Zhai, Jifeng; Du, Pingfan; Xiong, Jie; Ko, Frank",,,A novel bilayer photoanode made of carbon nanotubes incorporated TiO2 nanorods and Mg2+ doped TiO2 nanorods for flexible ndye-sensitized solar cells,THIN SOLID FILMS,,,,,,,,,,,,"TiO2 nanorods (NRs), Mg2+ doped TiO2 (Mg2+/TiO2) NRs, and carbon nanotubes incorporated TiO2 (CNTs/TiO2) NRs are fabricated from the corresponding electrospun nanofibers (NFs) by ultrasonic treatment, respectively. Then these NRs are made into various photoanodic films through electrospray deposition and hot-compression for flexible dye-sensitized solar cells (FDSSCs). The conversion efficiency of FDSSCs is improved with the CNTs incorporation or the Mg2+ ions doping of TiO2. To further improve the properties of FDSSCs, various bilayer photoanodic films made of the smaller diameter NRs as under-layer and the larger diameter NRs as over-layer are prepared. Finally, a highest conversion efficiency of 3.9% is obtained using the bilayer NRs film composed of the smaller diameter CNTs/TiO2 NRs and the larger diameter Mg2+/TiO2 NRs. This efficiency is much higher than that of the single-layer NRs film based FDSSCs. This may be attributed to the increased light harvesting resulting from the scattering layer of the larger diameter NRs and the faster electron transport due to the two-level energy steps of the bilayer NRs film.",,,,,"Xiong, Jie/0000-0002-2878-9336; Song, Lixin/0000-0003-3318-5673",,,,,,,,,,,,0040-6090,,,,,31-Jan,2018,646,,,,,,44,52,,10.1016/j.tsf.2017.11.030,,,,,,,,WOS:000418575900007,,,,,
J,"Zani, L; Dagar, J; Lai, S; Centi, S; Ratto, F; Pini, R; Calamante, M; Mordini, A; Reginato, G; Mazzoni, M",,,,"Zani, Lorenzo; Dagar, Janardan; Lai, Sarah; Centi, Sonia; Ratto, Fulvio; Pini, Roberto; Calamante, Massimo; Mordini, Alessandro; Reginato, Gianna; Mazzoni, Marina",,,"Studies on the efficiency enhancement of co-sensitized, transparent DSSCs by employment of core-shell-shell gold nanorods",INORGANICA CHIMICA ACTA,,,,,,,,,,,,"In this article, we present studies concerning the efficiency enhancement of dye-sensitized solar cells (DSSC) containing cocktails of organic donor-pi-acceptor (D-pi-A) dyes (L0 and L1) and a squaraine sensitizer (SQ2) by means of the localized surface plasmon resonance (LSPR) effect induced by gold nanorods (GNRs) embedded within the semiconductor layer. In view of the potential application of DSSC devices for building integration, dye cocktails were selected to maximize transparency in the 500-600 nm region, where human eye sensitivity has its peak. Thus, the chosen organic dyes and the squaraine sensitizer had absorption maxima in the 380-410 nm region and above 660 nm, respectively. Thanks to their specific asymmetry, GNRs with a 3: 1 aspect ratio could enhance organic dye absorption due to their transverse resonance component as well as squaraine absorption in the far-red/near-infrared (NIR) spectral range due to their longitudinal resonance component; furthermore, they were sequentially coated with thin layers of SiO2 and TiO2 in order to make them robust enough to withstand thermal film sintering and minimize charge recombination during the photovoltaic operation. Whereas incorporation of GNRs in the photoanode did not improve the efficiency of cells prepared with the L0/SQ2 dye combination, a significant increase of 23% (from 3.50% to 4.32%), comparable to that observed for Ru-sensitizer N719, was observed in the case of the L1/SQ2 dye cocktail. (C) 2017 Elsevier B.V. All rights reserved.",,,,"Mordini, Alessandro/B-7391-2015; Lai, Sarah/Q-5846-2018; Zani, Lorenzo/D-8561-2016; Dagar, Janardan/X-2164-2019; Zani, Lorenzo/N-4077-2019","Mordini, Alessandro/0000-0002-1055-0976; Lai, Sarah/0000-0003-1245-2349; Zani, Lorenzo/0000-0003-0621-2648; Zani, Lorenzo/0000-0003-0621-2648; REGINATO, GIANNA/0000-0002-7712-3426",,,,,,,,,,,,0020-1693,1873-3255,,,,30-Jan,2018,470,,,,SI,,407,415,,10.1016/j.ica.2017.06.041,,,,,,,,WOS:000416060300051,,,,,
J,"Colombo, A; Ossola, R; Magni, M; Roberto, D; Jacquemin, D; Castellano, C; Demartin, F; Dragonetti, C",,,,"Colombo, Alessia; Ossola, Rachele; Magni, Mirko; Roberto, Dominique; Jacquemin, Denis; Castellano, Carlo; Demartin, Francesco; Dragonetti, Claudia",,,Intriguing C-H center dot center dot center dot Cu interactions in bis-(phenanthroline)Cu(I) redox mediators for dye-sensitized solar cells,DALTON TRANSACTIONS,,,,,,,,,,,,"We have synthesized and characterized a series of bis-(phenanthroline)Cu(I) complexes of interest as redox mediators for dyesensitized solar cells. This study led to the discovery of intriguing anagostic interactions between the hydrogen atom and the copper center as evidenced by X-ray diffraction studies on a single crystal. Remarkably, an anagostic interaction was found between a H atom of a methyl group and a copper site.",,,,"Castellano, Carlo/S-3744-2016; Magni, Mirko/U-5936-2017; Jacquemin, Denis/E-9020-2011; Colombo, Alessia/Q-4413-2016; ROBERTO, DOMINIQUE MARIE/R-3011-2016","Castellano, Carlo/0000-0002-7497-0670; Magni, Mirko/0000-0001-9776-2973; Jacquemin, Denis/0000-0002-4217-0708; Colombo, Alessia/0000-0001-8004-3200; ROBERTO, DOMINIQUE MARIE/0000-0001-9659-4760",,,,,,,,,,,,1477-9226,1477-9234,,,,28-Jan,2018,47,4,,,,,1018,1022,,10.1039/c7dt04045h,,,,,,,,WOS:000423465200005,29264606,,,,
J,"Hinkel, F; Kim, YM; Zagraniarsky, Y; Schlutter, F; Andrienko, D; Mullen, K; Laquai, F",,,,"Hinkel, Felix; Kim, Yoojin M.; Zagraniarsky, Yulian; Schluetter, Florian; Andrienko, Denis; Muellen, Klaus; Laquai, Frederic",,,Efficiency-limiting processes in cyclopentadithiophene-bridged donor-acceptor-type dyes for solid-state dye-sensitized solar cells,JOURNAL OF CHEMICAL PHYSICS,,,,,,,,,,,,"The charge generation and recombination processes in three novel push-pull photosensitizers for dye-sensitized solar cells (DSSCs) are studied by ps-mu s transient absorption (TA) and quasi-steady-state photoinduced absorption (PIA) spectroscopy. The three cyclopentadithiophene-based photosensitizer dye molecules exhibit comparably low power conversion efficiencies ranging from 0.8% to 1.7% in solid-state DSSCs. We find that the photocurrents increase in the presence of Li-salt additives. Both TA and PIA measurements observe long-lived dye cations created by electron injection from the dyes' excited state for two dyes from the series. However, the third dye shows significantly lower performance as a consequence of the less efficient electron injection even after the addition of Li-salts and faster electron-hole recombination on the ns-mu s time scale. In essence, the prerequisites for this class of donor-pi bridge-acceptor photosensitizers to reach higher charge generation efficiencies are a combination of strong dipole moments and fine tuning of the electronic landscape at the titania-dye interface by Li-salt addition. Published by AIP Publishing.",,,,"Andrienko, Denis/B-7721-2008; Zagranyarski, Yulian/M-6073-2019; Zagranyarski, Yulian/J-7145-2017","Andrienko, Denis/0000-0002-1541-1377; Zagranyarski, Yulian/0000-0002-6838-750X; Laquai, Frederic/0000-0002-5887-6158",,,,,,,,,,,,0021-9606,1089-7690,,,,28-Jan,2018,148,4,,,,,,,44703,10.1063/1.4999136,,,,,,,,WOS:000424015400048,29390831,,,,
J,"DiMarco, BN; Troian-Gautier, L; Sampaio, RN; Meyer, GJ",,,,"DiMarco, Brian N.; Troian-Gautier, Ludovic; Sampaio, Renato N.; Meyer, Gerald J.",,,Dye-sensitized electron transfer from TiO2 to oxidized triphenylamines that follows first-order kinetics,CHEMICAL SCIENCE,,,,,,,,,,,,"Two sensitizers, [Ru(bpy)(2)(dcb)](2+) (RuC) and [Ru(bpy)(2)(dpb)](2+) (RuP), where bpy is 2,2'-bipyridine, dcb is 4,4'-dicarboxylic acid-2,2'-bipyridine and dpb is 4,4'-diphosphonic acid-2,2'-bipyridine, were anchored to mesoporous TiO2 thin films and utilized to sensitize the reaction of TiO2 electrons with oxidized triphenylamines, TiO2(e(-)) + TPA(+) -> TiO2 + TPA, to visible light in CH3CN electrolytes. A family of four symmetrically substituted triphenylamines (TPAs) with formal E-o(TPA(+/0)) reduction potentials that spanned a 0.5 eV range was investigated. Surprisingly, the reaction followed first-order kinetics for two TPAs that provided the largest thermodynamic driving force. Such first-order reactivity indicates a strong Coulombic interaction between TPA(+) and TiO2 that enables the injected electron to tunnel back in one concerted step. The kinetics for the other TPA derivatives were non-exponential and were modelled with the Kohlrausch-William-Watts (KWW) function. A Perrin-like reaction sphere model is proposed to rationalize the kinetic data. The activation energies were the same for all of the TPAs, within experimental error. The average rate constants were found to increase with the thermodynamic driving force, consistent with electron transfer in the Marcus normal region.",,,,"Troian-Gautier, Ludovic/M-8703-2016","Troian-Gautier, Ludovic/0000-0002-7690-1361; Neiva Sampaio, Renato/0000-0002-7158-6470; DiMarco, Brian/0000-0003-3199-053X",,,,,,,,,,,,2041-6520,2041-6539,,,,28-Jan,2018,9,4,,,,,940,949,,10.1039/c7sc03839a,,,,,,,,WOS:000423401400016,29629161,,,,
J,"Reddy, KSK; Chen, YC; Wu, CC; Hsu, CW; Chang, YC; Chen, CM; Yeh, CY",,,,"Reddy, Kamani Sudhir K.; Chen, Yen-Chiao; Wu, Chih-Chung; Hsu, Chia-Wei; Chang, Ya-Ching; Chen, Chih-Ming; Yeh, Chen-Yu",,,Cosensitization of Structurally Simple Porphyrin and AnthraceneBased Dye for Dye-Sensitized Solar Cells,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Since their introduction, dye-sensitized solar cells (DSCs) have achieved huge success at a laboratory level. Recently, research is concentrated to visualize large DSC modules at the commercial platform. In that aspect, we have tested structurally simple porphyrin:based dye SK6 and anthracene-based dye CW10 for DSCs application under simulated 1 sun (AM 1.5G) and indoor light sources. These two dyes can be easily synthesized and yet are efficient with cell performances of ca. 5.42% and ca. 5.75% (without coadsorbent/additive) for SK6: CW10, respectively, under-AM 1.5G illumination, The power conversion efficiency (PCE) of SK6 reported in this work is the highest ever reported; this is achieved by optimizing the adsorption of SK6 on TiO2 photoanode using the most suitable solvent and immersion period. Cosensitization of SK6 with CW10 on TiO2 surface has boosted cell performance further and achieved PCE of ca. 6.31% under AM 1.5G illumination. Charge-transfer properties of individual and cosensitized devices A TiO2/dye/electrolyte interface were examined via electrochemical impedance spectroscopy. To understand the cell performances under ambient light conditions, we soaked individual and cosensitized devices under T5 and light-emitting diode light sources in the range of 300-6000 lx. The PCE of ca. 22.91% under T5 light (6000 lx) with J(SC) = 0.883 mA cm(-2), V-OC = 0.646 V, and FF = 0.749 was noted for the cosensitized device, which equals a power output of 426 mu W cm(-2). These results reveal that DSCs made of structurally simple dyes performed efficiently under both 1 sun (AM 1.5G) and indoor light conditions, which is undoubtedly a significant achievement when it comes to a choice of commercial: application.",,,,"Chen, Chih-Ming/C-7267-2008","Chen, Chih-Ming/0000-0003-4481-1094",,,,,,,,,,,,1944-8244,,,,,24-Jan,2018,10,3,,,,,2391,2399,,10.1021/acsami.7b12960,,,,,,,,WOS:000423496500025,29281249,,,,
J,"Huang, CH; Chen, YW; Chen, CM",,,,"Huang, Chih-Hsiang; Chen, Yu-Wen; Chen, Chih-Ming",,,Chromatic Titanium Photoanode for Dye-Sensitized Solar Cells under Rear Illumination,ACS APPLIED MATERIALS & INTERFACES,,,,,,,,,,,,"Titanium (Ti) has high potential in many practical applications such as biomedicine, architecture, aviation, and energy. In this study, we demonstrate an innovative application of dye-sensitized solar cells (DSSCs) based on Ti photoanodes that can be integrated into the roof engineering of large-scale architectures. A chromatic Ti foil produced by anodizing oxidation (coloring) technology is an attractive roof material for large-scale architecture, showing a colorful appearance due to the formation of a reflective TiO2 thin layer on both surfaces of Ti. The DSSC is fabricated on the backside of the chromatic Ti foil using the Ti foil as the working electrode, and this roof-DSSC hybrid configuration can be designed as an energy harvesting device for indoor artificial lighting. Our results show that the facet-textured TiO2 layer on the chromatic Ti foil not only improves the optical reflectance for better light utilization but also effectively suppresses the charge recombination for better electron collection. The power conversion efficiency of the roof-DSSC hybrid system is improved by 30-40% with a main contribution from an improvement of short-circuit current density under standard 1 sun and dim-light (600-1000 lx) illumination.",,,,"Chen, Chih-Ming/C-7267-2008","Chen, Chih-Ming/0000-0003-4481-1094",,,,,,,,,,,,1944-8244,,,,,24-Jan,2018,10,3,,,,,2658,2666,,10.1021/acsami.7b18351,,,,,,,,WOS:000423496500054,29299909,,,,
J,"da Silva, JMC; Ermakov, VA; Marques, FC",,,,"Clemente da Silva Filho, Jose Maria; Ermakov, Viktor A.; Marques, Francisco Chagas",,,Perovskite Thin Film Synthesised from Sputtered Lead Sulphide,SCIENTIFIC REPORTS,,,,,,,,,,,,"In the last few years, research on dye-sensitised devices has been focused on the development of solar cells, based on CH3NH3PbX3 (X = I-, Br-, Cl-) composites with perovskite structure. The deposition of perovskite thin films is usually carried out by solution-based processes using spincoating techniques that result in the production of high quality films. Solar cells made by this method exceed 20% efficiency, with the potential for use in large scale production through ink print or screen printing techniques. As an alternative route, perovskite thin films can be deposited through thermal evaporation. A new method is proposed to produce CH3NH3PbI3, based on a radio-frequency (rf) -sputtering technique that results in a high reproducibility of the films and is compatible with roll-toroll processes. We deposited thin films of lead-sulphide (PbS) and converted them into perovskite by placing the films in an iodine atmosphere, followed by dipping in a solution of methylammonium iodide (CH3NH3I). The conversions to PbI2 and CH3NH3PbI3 were confirmed by elemental analyses, absorption, and photoluminescence spectroscopy. Structural properties were revealed by X-ray diffraction and infrared and Raman spectroscopy.",,,,"Marques, Francisco C/C-5257-2012; Filho, Jose Maria C Silva/J-8701-2018; Ermakov, Viktor/N-8625-2013","Filho, Jose Maria C Silva/0000-0003-4110-0609; Ermakov, Viktor/0000-0003-1125-4447",,,,,,,,,,,,2045-2322,,,,,24-Jan,2018,8,,,,,,,,1563,10.1038/s41598-018-19746-8,,,,,,,,WOS:000423154000093,29367684,,,,
